year,cause,gender,age,people
2001,C61,1,50 to 54,313
2001,C61,1,55 to 59,647
2001,C61,1,60 to 64,1260
2001,C61,1,65 to 69,2379
2001,C61,1,70 to 74,4164
2001,C61,1,75 to 79,6119
2001,C61,1,80 to 84,6857
2001,C61,1,85 to 89,5500
2001,C61,1,90 to 94,2575
2001,C61,1,95+,774
2002,C61,1,0 to 4,1
2002,C61,1,30 to 34,1
2002,C61,1,35 to 39,7
2002,C61,1,40 to 44,25
2002,C61,1,45 to 49,80
2002,C61,1,50 to 54,302
2002,C61,1,55 to 59,696
2002,C61,1,60 to 64,1324
2002,C61,1,65 to 69,2316
2002,C61,1,70 to 74,3984
2002,C61,1,75 to 79,5915
2002,C61,1,80 to 84,6838
2002,C61,1,85 to 89,5474
2002,C61,1,90 to 94,2708
2002,C61,1,95+,775
2003,C61,1,0 to 4,1
2003,C61,1,15 to 19,1
2003,C61,1,25 to 29,1
2003,C61,1,35 to 39,3
2003,C61,1,40 to 44,22
2003,C61,1,45 to 49,99
2003,C61,1,50 to 54,319
2003,C61,1,55 to 59,669
2003,C61,1,60 to 64,1405
2003,C61,1,65 to 69,2288
2003,C61,1,70 to 74,3745
2003,C61,1,75 to 79,5671
2003,C61,1,80 to 84,6613
2003,C61,1,85 to 89,5358
2003,C61,1,90 to 94,2624
2003,C61,1,95+,735
2004,C61,1,0 to 4,1
2004,C61,1,20 to 24,1
2004,C61,1,25 to 29,1
2004,C61,1,30 to 34,1
2004,C61,1,35 to 39,1
2004,C61,1,40 to 44,22
2004,C61,1,45 to 49,102
2004,C61,1,5 to 9,1
2004,C61,1,50 to 54,332
2004,C61,1,55 to 59,688
2004,C61,1,60 to 64,1356
2004,C61,1,65 to 69,2196
2004,C61,1,70 to 74,3515
2004,C61,1,75 to 79,5444
2004,C61,1,80 to 84,6549
2004,C61,1,85 to 89,5328
2004,C61,1,90 to 94,2630
2004,C61,1,95+,834
2004,C61,1,Unspecified,2
2005,C61,1,0 to 4,1
2005,C61,1,15 to 19,1
2005,C61,1,25 to 29,1
2005,C61,1,30 to 34,2
2005,C61,1,35 to 39,1
2005,C61,1,40 to 44,23
2005,C61,1,45 to 49,93
2005,C61,1,50 to 54,302
2005,C61,1,55 to 59,762
2005,C61,1,60 to 64,1392
2005,C61,1,65 to 69,2215
2005,C61,1,70 to 74,3549
2005,C61,1,75 to 79,5222
2005,C61,1,80 to 84,6444
2005,C61,1,85 to 89,5438
2005,C61,1,90 to 94,2737
2005,C61,1,95+,722
2007,C61,1,0 to 4,1
2007,C61,1,15 to 19,1
2007,C61,1,30 to 34,1
2007,C61,1,35 to 39,6
2007,C61,1,40 to 44,15
2007,C61,1,45 to 49,94
2007,C61,1,50 to 54,334
2007,C61,1,55 to 59,784
2007,C61,1,60 to 64,1487
2007,C61,1,65 to 69,2282
2007,C61,1,70 to 74,3434
2007,C61,1,75 to 79,4984
2007,C61,1,80 to 84,6273
2007,C61,1,85 to 89,5693
2007,C61,1,90 to 94,2888
2007,C61,1,95+,816
1999,C64,1,0 to 4,12
1999,C64,1,10 to 14,4
1999,C64,1,15 to 19,4
1999,C64,1,20 to 24,7
1999,C64,1,25 to 29,15
1999,C64,1,30 to 34,22
1999,C64,1,35 to 39,70
1999,C64,1,40 to 44,164
1999,C64,1,45 to 49,308
1999,C64,1,5 to 9,12
1999,C64,1,50 to 54,503
1999,C64,1,55 to 59,662
1999,C64,1,60 to 64,795
1999,C64,1,65 to 69,885
1999,C64,1,70 to 74,1035
1999,C64,1,75 to 79,998
1999,C64,1,80 to 84,685
1999,C64,1,85 to 89,414
1999,C64,1,90 to 94,138
1999,C64,1,95+,29
1999,C64,2,0 to 4,9
1999,C64,2,10 to 14,6
1999,C64,2,15 to 19,4
1999,C64,2,20 to 24,2
1999,C64,2,25 to 29,10
1999,C64,2,30 to 34,7
1999,C64,2,35 to 39,35
1999,C64,2,40 to 44,71
1999,C64,2,45 to 49,116
1999,C64,2,5 to 9,11
1999,C64,2,50 to 54,212
1999,C64,2,55 to 59,284
1999,C64,2,60 to 64,344
1999,C64,2,65 to 69,469
1999,C64,2,70 to 74,623
1999,C64,2,75 to 79,663
1999,C64,2,80 to 84,596
1999,C64,2,85 to 89,441
1999,C64,2,90 to 94,200
1999,C64,2,95+,68
2000,C64,1,0 to 4,9
2000,C64,1,10 to 14,3
2000,C64,1,15 to 19,4
2000,C64,1,20 to 24,6
2000,C64,1,25 to 29,7
2000,C64,1,30 to 34,19
2000,C64,1,35 to 39,52
2000,C64,1,40 to 44,175
2000,C64,1,45 to 49,305
2000,C64,1,5 to 9,12
2000,C64,1,50 to 54,569
2000,C64,1,55 to 59,722
2000,C64,1,60 to 64,798
2000,C64,1,65 to 69,923
2000,C64,1,70 to 74,1050
2000,C64,1,75 to 79,1032
2000,C64,1,80 to 84,794
2000,C64,1,85 to 89,474
2000,C64,1,90 to 94,164
2000,C64,1,95+,34
2000,C64,2,0 to 4,8
2000,C64,2,10 to 14,5
2000,C64,2,15 to 19,4
2000,C64,2,20 to 24,6
2000,C64,2,25 to 29,7
2000,C64,2,30 to 34,9
2000,C64,2,35 to 39,29
2000,C64,2,40 to 44,76
2000,C64,2,45 to 49,140
2000,C64,2,5 to 9,9
2000,C64,2,50 to 54,214
2000,C64,2,55 to 59,293
2000,C64,2,60 to 64,359
2000,C64,2,65 to 69,481
2000,C64,2,70 to 74,630
2000,C64,2,75 to 79,754
2000,C64,2,80 to 84,647
2000,C64,2,85 to 89,464
2000,C64,2,90 to 94,230
2000,C64,2,95+,56
2001,C64,1,0 to 4,11
2001,C64,1,10 to 14,2
2001,C64,1,15 to 19,7
2001,C64,1,20 to 24,9
2001,C64,1,25 to 29,11
2001,C64,1,30 to 34,16
2001,C64,1,35 to 39,56
2001,C64,1,40 to 44,179
2001,C64,1,45 to 49,350
2001,C64,1,5 to 9,7
2001,C64,1,50 to 54,580
2001,C64,1,55 to 59,713
2001,C64,1,60 to 64,902
2001,C64,1,65 to 69,901
2001,C64,1,70 to 74,1146
2001,C64,1,75 to 79,1034
2001,C64,1,80 to 84,801
2001,C64,1,85 to 89,496
2001,C64,1,90 to 94,162
2001,C64,1,95+,23
2001,C64,2,0 to 4,12
2001,C64,2,10 to 14,3
2001,C64,2,15 to 19,1
2001,C64,2,20 to 24,3
2001,C64,2,25 to 29,8
2001,C64,2,30 to 34,17
2001,C64,2,35 to 39,16
2001,C64,2,40 to 44,102
2001,C64,2,45 to 49,142
2001,C64,2,5 to 9,23
2001,C64,2,50 to 54,227
2001,C64,2,55 to 59,280
2001,C64,2,60 to 64,402
2001,C64,2,65 to 69,462
2001,C64,2,70 to 74,644
2001,C64,2,75 to 79,741
2001,C64,2,80 to 84,674
2001,C64,2,85 to 89,439
2001,C64,2,90 to 94,224
2001,C64,2,95+,63
2002,C64,1,0 to 4,1
2002,C64,1,10 to 14,5
2002,C64,1,15 to 19,2
2002,C64,1,20 to 24,5
2002,C64,1,25 to 29,8
2002,C64,1,30 to 34,22
2002,C64,1,35 to 39,63
2002,C64,1,40 to 44,154
2002,C64,1,45 to 49,352
2002,C64,1,5 to 9,14
2002,C64,1,50 to 54,587
2002,C64,1,55 to 59,764
2002,C64,1,60 to 64,874
2002,C64,1,65 to 69,1004
2002,C64,1,70 to 74,1050
2002,C64,1,75 to 79,1109
2002,C64,1,80 to 84,786
2002,C64,1,85 to 89,453
2002,C64,1,90 to 94,198
2002,C64,1,95+,38
2002,C64,2,0 to 4,11
2002,C64,2,10 to 14,2
2002,C64,2,15 to 19,5
2002,C64,2,20 to 24,8
2002,C64,2,25 to 29,6
2002,C64,2,30 to 34,11
2002,C64,2,35 to 39,28
2002,C64,2,40 to 44,61
2002,C64,2,45 to 49,154
2002,C64,2,5 to 9,9
2002,C64,2,50 to 54,216
2002,C64,2,55 to 59,297
2002,C64,2,60 to 64,372
2002,C64,2,65 to 69,504
2002,C64,2,70 to 74,628
2002,C64,2,75 to 79,692
2002,C64,2,80 to 84,710
2002,C64,2,85 to 89,503
2002,C64,2,90 to 94,227
2002,C64,2,95+,59
2003,C64,1,0 to 4,5
2003,C64,1,10 to 14,4
2003,C64,1,15 to 19,7
2003,C64,1,20 to 24,9
2003,C64,1,25 to 29,8
2003,C64,1,30 to 34,27
2003,C64,1,35 to 39,56
2003,C64,1,40 to 44,173
2003,C64,1,45 to 49,321
2003,C64,1,5 to 9,15
2003,C64,1,50 to 54,532
2003,C64,1,55 to 59,792
2003,C64,1,60 to 64,983
2003,C64,1,65 to 69,899
2003,C64,1,70 to 74,1043
2003,C64,1,75 to 79,1098
2003,C64,1,80 to 84,902
2003,C64,1,85 to 89,480
2003,C64,1,90 to 94,172
2003,C64,1,95+,41
2003,C64,2,0 to 4,10
2003,C64,2,10 to 14,7
2003,C64,2,15 to 19,4
2003,C64,2,20 to 24,4
2003,C64,2,25 to 29,10
2003,C64,2,30 to 34,10
2003,C64,2,35 to 39,25
2003,C64,2,40 to 44,64
2003,C64,2,45 to 49,113
2003,C64,2,5 to 9,13
2003,C64,2,50 to 54,227
2003,C64,2,55 to 59,319
2003,C64,2,60 to 64,384
2003,C64,2,65 to 69,484
2003,C64,2,70 to 74,609
2003,C64,2,75 to 79,720
2003,C64,2,80 to 84,690
2003,C64,2,85 to 89,542
2003,C64,2,90 to 94,243
2003,C64,2,95+,72
2004,C64,1,0 to 4,11
2004,C64,1,10 to 14,2
2004,C64,1,15 to 19,4
2004,C64,1,20 to 24,5
2004,C64,1,25 to 29,15
2004,C64,1,30 to 34,19
2004,C64,1,35 to 39,49
2004,C64,1,40 to 44,133
2004,C64,1,45 to 49,318
2004,C64,1,5 to 9,9
2004,C64,1,50 to 54,565
2004,C64,1,55 to 59,775
2004,C64,1,60 to 64,989
2004,C64,1,65 to 69,947
2004,C64,1,70 to 74,1038
2004,C64,1,75 to 79,1038
2004,C64,1,80 to 84,917
2004,C64,1,85 to 89,453
2004,C64,1,90 to 94,197
2004,C64,1,95+,51
2004,C64,2,0 to 4,11
2004,C64,2,10 to 14,4
2004,C64,2,15 to 19,4
2004,C64,2,20 to 24,3
2004,C64,2,25 to 29,7
2004,C64,2,30 to 34,8
2004,C64,2,35 to 39,25
2004,C64,2,40 to 44,59
2004,C64,2,45 to 49,145
2004,C64,2,5 to 9,14
2004,C64,2,50 to 54,215
2004,C64,2,55 to 59,319
2004,C64,2,60 to 64,417
2004,C64,2,65 to 69,483
2004,C64,2,70 to 74,548
2004,C64,2,75 to 79,743
2004,C64,2,80 to 84,709
2004,C64,2,85 to 89,537
2004,C64,2,90 to 94,246
2004,C64,2,95+,91
2005,C64,1,0 to 4,13
2005,C64,1,10 to 14,4
2005,C64,1,15 to 19,5
2005,C64,1,20 to 24,6
2005,C64,1,25 to 29,11
2005,C64,1,30 to 34,24
2005,C64,1,35 to 39,42
2005,C64,1,40 to 44,137
2005,C64,1,45 to 49,317
2005,C64,1,5 to 9,9
2005,C64,1,50 to 54,566
2005,C64,1,55 to 59,774
2005,C64,1,60 to 64,960
2005,C64,1,65 to 69,967
2005,C64,1,70 to 74,1080
2005,C64,1,75 to 79,1045
2005,C64,1,80 to 84,922
2005,C64,1,85 to 89,569
2005,C64,1,90 to 94,189
2005,C64,1,95+,50
2005,C64,2,0 to 4,11
2005,C64,2,10 to 14,6
2005,C64,2,15 to 19,3
2005,C64,2,20 to 24,3
2005,C64,2,25 to 29,7
2005,C64,2,30 to 34,7
2005,C64,2,35 to 39,37
2005,C64,2,40 to 44,76
2005,C64,2,45 to 49,137
2005,C64,2,5 to 9,11
2005,C64,2,50 to 54,248
2005,C64,2,55 to 59,323
2005,C64,2,60 to 64,431
2005,C64,2,65 to 69,472
2005,C64,2,70 to 74,575
2005,C64,2,75 to 79,727
2005,C64,2,80 to 84,765
2005,C64,2,85 to 89,472
2005,C64,2,90 to 94,275
2005,C64,2,95+,91
2007,C64,1,0 to 4,3
2007,C64,1,10 to 14,6
2007,C64,1,15 to 19,7
2007,C64,1,20 to 24,12
2007,C64,1,25 to 29,6
2007,C64,1,30 to 34,26
2007,C64,1,35 to 39,44
2007,C64,1,40 to 44,114
2007,C64,1,45 to 49,328
2007,C64,1,5 to 9,4
2007,C64,1,50 to 54,549
2007,C64,1,55 to 59,804
2007,C64,1,60 to 64,1002
2007,C64,1,65 to 69,1051
2007,C64,1,70 to 74,968
2007,C64,1,75 to 79,1074
2007,C64,1,80 to 84,980
2007,C64,1,85 to 89,650
2007,C64,1,90 to 94,203
2007,C64,1,95+,40
2007,C64,2,0 to 4,8
2007,C64,2,10 to 14,2
2007,C64,2,15 to 19,4
2007,C64,2,20 to 24,10
2007,C64,2,25 to 29,9
2007,C64,2,30 to 34,9
2007,C64,2,35 to 39,21
2007,C64,2,40 to 44,58
2007,C64,2,45 to 49,143
2007,C64,2,5 to 9,13
2007,C64,2,50 to 54,212
2007,C64,2,55 to 59,344
2007,C64,2,60 to 64,412
2007,C64,2,65 to 69,509
2007,C64,2,70 to 74,588
2007,C64,2,75 to 79,695
2007,C64,2,80 to 84,742
2007,C64,2,85 to 89,558
2007,C64,2,90 to 94,264
2007,C64,2,95+,82
1999,C67,1,0 to 4,32
1999,C67,1,25 to 29,3
1999,C67,1,30 to 34,5
1999,C67,1,35 to 39,20
1999,C67,1,40 to 44,43
1999,C67,1,45 to 49,107
1999,C67,1,50 to 54,243
1999,C67,1,55 to 59,374
1999,C67,1,60 to 64,559
1999,C67,1,65 to 69,849
1999,C67,1,70 to 74,1283
1999,C67,1,75 to 79,1574
1999,C67,1,80 to 84,1433
1999,C67,1,85 to 89,1038
1999,C67,1,90 to 94,438
1999,C67,1,95+,131
1999,C67,1,Unspecified,1
1999,C67,2,0 to 4,16
1999,C67,2,30 to 34,4
1999,C67,2,35 to 39,12
1999,C67,2,40 to 44,25
1999,C67,2,45 to 49,33
1999,C67,2,50 to 54,80
1999,C67,2,55 to 59,118
1999,C67,2,60 to 64,193
1999,C67,2,65 to 69,277
1999,C67,2,70 to 74,514
1999,C67,2,75 to 79,603
1999,C67,2,80 to 84,706
1999,C67,2,85 to 89,675
1999,C67,2,90 to 94,414
1999,C67,2,95+,148
2000,C67,1,0 to 4,32
2000,C67,1,20 to 24,1
2000,C67,1,30 to 34,2
2000,C67,1,35 to 39,20
2000,C67,1,40 to 44,41
2000,C67,1,45 to 49,110
2000,C67,1,50 to 54,212
2000,C67,1,55 to 59,368
2000,C67,1,60 to 64,547
2000,C67,1,65 to 69,837
2000,C67,1,70 to 74,1256
2000,C67,1,75 to 79,1542
2000,C67,1,80 to 84,1512
2000,C67,1,85 to 89,1110
2000,C67,1,90 to 94,478
2000,C67,1,95+,122
2000,C67,2,0 to 4,32
2000,C67,2,30 to 34,7
2000,C67,2,35 to 39,19
2000,C67,2,40 to 44,30
2000,C67,2,45 to 49,50
2000,C67,2,50 to 54,68
2000,C67,2,55 to 59,117
2000,C67,2,60 to 64,190
2000,C67,2,65 to 69,281
2000,C67,2,70 to 74,480
2000,C67,2,75 to 79,612
2000,C67,2,80 to 84,739
2000,C67,2,85 to 89,680
2000,C67,2,90 to 94,397
2000,C67,2,95+,165
2001,C67,1,0 to 4,32
2001,C67,1,20 to 24,2
2001,C67,1,25 to 29,1
2001,C67,1,30 to 34,7
2001,C67,1,35 to 39,14
2001,C67,1,40 to 44,56
2001,C67,1,45 to 49,116
2001,C67,1,50 to 54,233
2001,C67,1,55 to 59,359
2001,C67,1,60 to 64,597
2001,C67,1,65 to 69,858
2001,C67,1,70 to 74,1228
2001,C67,1,75 to 79,1554
2001,C67,1,80 to 84,1562
2001,C67,1,85 to 89,1129
2001,C67,1,90 to 94,482
2001,C67,1,95+,140
2001,C67,2,0 to 4,40
2001,C67,2,25 to 29,4
2001,C67,2,30 to 34,2
2001,C67,2,35 to 39,21
2001,C67,2,40 to 44,37
2001,C67,2,45 to 49,43
2001,C67,2,50 to 54,81
2001,C67,2,55 to 59,125
2001,C67,2,60 to 64,184
2001,C67,2,65 to 69,287
2001,C67,2,70 to 74,438
2001,C67,2,75 to 79,625
2001,C67,2,80 to 84,745
2001,C67,2,85 to 89,736
2001,C67,2,90 to 94,382
2001,C67,2,95+,167
2002,C67,1,0 to 4,32
2002,C67,1,25 to 29,2
2002,C67,1,30 to 34,7
2002,C67,1,35 to 39,20
2002,C67,1,40 to 44,57
2002,C67,1,45 to 49,129
2002,C67,1,50 to 54,223
2002,C67,1,55 to 59,425
2002,C67,1,60 to 64,557
2002,C67,1,65 to 69,845
2002,C67,1,70 to 74,1244
2002,C67,1,75 to 79,1659
2002,C67,1,80 to 84,1540
2002,C67,1,85 to 89,1163
2002,C67,1,90 to 94,498
2002,C67,1,95+,130
2002,C67,1,Unspecified,1
2002,C67,2,0 to 4,24
2002,C67,2,10 to 14,1
2002,C67,2,20 to 24,1
2002,C67,2,25 to 29,1
2002,C67,2,30 to 34,3
2002,C67,2,35 to 39,10
2002,C67,2,40 to 44,35
2002,C67,2,45 to 49,53
2002,C67,2,50 to 54,98
2002,C67,2,55 to 59,147
2002,C67,2,60 to 64,179
2002,C67,2,65 to 69,306
2002,C67,2,70 to 74,512
2002,C67,2,75 to 79,707
2002,C67,2,80 to 84,801
2002,C67,2,85 to 89,700
2002,C67,2,90 to 94,410
2002,C67,2,95+,157
2003,C67,1,0 to 4,40
2003,C67,1,25 to 29,1
2003,C67,1,30 to 34,1
2003,C67,1,35 to 39,14
2003,C67,1,40 to 44,49
2003,C67,1,45 to 49,149
2003,C67,1,50 to 54,252
2003,C67,1,55 to 59,419
2003,C67,1,60 to 64,630
2003,C67,1,65 to 69,862
2003,C67,1,70 to 74,1133
2003,C67,1,75 to 79,1603
2003,C67,1,80 to 84,1651
2003,C67,1,85 to 89,1157
2003,C67,1,90 to 94,508
2003,C67,1,95+,142
2003,C67,2,0 to 4,24
2003,C67,2,35 to 39,9
2003,C67,2,40 to 44,25
2003,C67,2,45 to 49,31
2003,C67,2,50 to 54,89
2003,C67,2,55 to 59,135
2003,C67,2,60 to 64,207
2003,C67,2,65 to 69,283
2003,C67,2,70 to 74,455
2003,C67,2,75 to 79,635
2003,C67,2,80 to 84,789
2003,C67,2,85 to 89,693
2003,C67,2,90 to 94,380
2003,C67,2,95+,172
2004,C67,1,0 to 4,48
2004,C67,1,25 to 29,1
2004,C67,1,30 to 34,6
2004,C67,1,35 to 39,17
2004,C67,1,40 to 44,51
2004,C67,1,45 to 49,141
2004,C67,1,50 to 54,270
2004,C67,1,55 to 59,455
2004,C67,1,60 to 64,648
2004,C67,1,65 to 69,858
2004,C67,1,70 to 74,1162
2004,C67,1,75 to 79,1646
2004,C67,1,80 to 84,1729
2004,C67,1,85 to 89,1275
2004,C67,1,90 to 94,582
2004,C67,1,95+,148
2004,C67,2,0 to 4,24
2004,C67,2,30 to 34,4
2004,C67,2,35 to 39,16
2004,C67,2,40 to 44,33
2004,C67,2,45 to 49,58
2004,C67,2,50 to 54,76
2004,C67,2,55 to 59,145
2004,C67,2,60 to 64,204
2004,C67,2,65 to 69,284
2004,C67,2,70 to 74,448
2004,C67,2,75 to 79,661
2004,C67,2,80 to 84,809
2004,C67,2,85 to 89,701
2004,C67,2,90 to 94,429
2004,C67,2,95+,163
2005,C67,1,0 to 4,48
2005,C67,1,30 to 34,7
2005,C67,1,35 to 39,23
2005,C67,1,40 to 44,58
2005,C67,1,45 to 49,137
2005,C67,1,50 to 54,220
2005,C67,1,55 to 59,447
2005,C67,1,60 to 64,667
2005,C67,1,65 to 69,883
2005,C67,1,70 to 74,1188
2005,C67,1,75 to 79,1570
2005,C67,1,80 to 84,1866
2005,C67,1,85 to 89,1320
2005,C67,1,90 to 94,625
2005,C67,1,95+,173
2005,C67,2,0 to 4,24
2005,C67,2,30 to 34,2
2005,C67,2,35 to 39,12
2005,C67,2,40 to 44,29
2005,C67,2,45 to 49,65
2005,C67,2,50 to 54,100
2005,C67,2,55 to 59,153
2005,C67,2,60 to 64,213
2005,C67,2,65 to 69,280
2005,C67,2,70 to 74,420
2005,C67,2,75 to 79,652
2005,C67,2,80 to 84,771
2005,C67,2,85 to 89,733
2005,C67,2,90 to 94,453
2005,C67,2,95+,175
2007,C67,1,0 to 4,33
2007,C67,1,25 to 29,2
2007,C67,1,30 to 34,1
2007,C67,1,35 to 39,18
2007,C67,1,40 to 44,39
2007,C67,1,45 to 49,131
2007,C67,1,50 to 54,275
2007,C67,1,55 to 59,478
2007,C67,1,60 to 64,698
2007,C67,1,65 to 69,928
2007,C67,1,70 to 74,1174
2007,C67,1,75 to 79,1681
2007,C67,1,80 to 84,1856
2007,C67,1,85 to 89,1466
2007,C67,1,90 to 94,717
2007,C67,1,95+,174
2007,C67,2,0 to 4,25
2007,C67,2,30 to 34,2
2007,C67,2,35 to 39,6
2007,C67,2,40 to 44,30
2007,C67,2,45 to 49,67
2007,C67,2,50 to 54,95
2007,C67,2,55 to 59,167
2007,C67,2,60 to 64,220
2007,C67,2,65 to 69,294
2007,C67,2,70 to 74,420
2007,C67,2,75 to 79,643
2007,C67,2,80 to 84,825
2007,C67,2,85 to 89,786
2007,C67,2,90 to 94,451
2007,C67,2,95+,188
1999,C71,1,0 to 4,78
1999,C71,1,10 to 14,57
1999,C71,1,15 to 19,67
1999,C71,1,20 to 24,59
1999,C71,1,25 to 29,97
1999,C71,1,30 to 34,168
1999,C71,1,35 to 39,255
1999,C71,1,40 to 44,360
1999,C71,1,45 to 49,499
1999,C71,1,5 to 9,91
1999,C71,1,50 to 54,601
1999,C71,1,55 to 59,661
1999,C71,1,60 to 64,733
1999,C71,1,65 to 69,846
1999,C71,1,70 to 74,851
1999,C71,1,75 to 79,769
1999,C71,1,80 to 84,433
1999,C71,1,85 to 89,185
1999,C71,1,90 to 94,47
1999,C71,1,95+,8
1999,C71,2,0 to 4,80
1999,C71,2,10 to 14,59
1999,C71,2,15 to 19,41
1999,C71,2,20 to 24,41
1999,C71,2,25 to 29,69
1999,C71,2,30 to 34,91
1999,C71,2,35 to 39,174
1999,C71,2,40 to 44,245
1999,C71,2,45 to 49,329
1999,C71,2,5 to 9,88
1999,C71,2,50 to 54,410
1999,C71,2,55 to 59,526
1999,C71,2,60 to 64,490
1999,C71,2,65 to 69,632
1999,C71,2,70 to 74,736
1999,C71,2,75 to 79,739
1999,C71,2,80 to 84,493
1999,C71,2,85 to 89,296
1999,C71,2,90 to 94,94
1999,C71,2,95+,14
2000,C71,1,0 to 4,81
2000,C71,1,10 to 14,84
2000,C71,1,15 to 19,60
2000,C71,1,20 to 24,65
2000,C71,1,25 to 29,89
2000,C71,1,30 to 34,162
2000,C71,1,35 to 39,292
2000,C71,1,40 to 44,401
2000,C71,1,45 to 49,472
2000,C71,1,5 to 9,89
2000,C71,1,50 to 54,655
2000,C71,1,55 to 59,651
2000,C71,1,60 to 64,712
2000,C71,1,65 to 69,777
2000,C71,1,70 to 74,879
2000,C71,1,75 to 79,695
2000,C71,1,80 to 84,473
2000,C71,1,85 to 89,208
2000,C71,1,90 to 94,51
2000,C71,1,95+,9
2000,C71,2,0 to 4,61
2000,C71,2,10 to 14,62
2000,C71,2,15 to 19,40
2000,C71,2,20 to 24,50
2000,C71,2,25 to 29,64
2000,C71,2,30 to 34,74
2000,C71,2,35 to 39,155
2000,C71,2,40 to 44,225
2000,C71,2,45 to 49,319
2000,C71,2,5 to 9,75
2000,C71,2,50 to 54,433
2000,C71,2,55 to 59,440
2000,C71,2,60 to 64,497
2000,C71,2,65 to 69,609
2000,C71,2,70 to 74,719
2000,C71,2,75 to 79,720
2000,C71,2,80 to 84,547
2000,C71,2,85 to 89,296
2000,C71,2,90 to 94,110
2000,C71,2,95+,19
2001,C71,1,0 to 4,66
2001,C71,1,10 to 14,63
2001,C71,1,15 to 19,59
2001,C71,1,20 to 24,63
2001,C71,1,25 to 29,86
2001,C71,1,30 to 34,165
2001,C71,1,35 to 39,243
2001,C71,1,40 to 44,388
2001,C71,1,45 to 49,492
2001,C71,1,5 to 9,78
2001,C71,1,50 to 54,663
2001,C71,1,55 to 59,721
2001,C71,1,60 to 64,722
2001,C71,1,65 to 69,749
2001,C71,1,70 to 74,808
2001,C71,1,75 to 79,762
2001,C71,1,80 to 84,502
2001,C71,1,85 to 89,198
2001,C71,1,90 to 94,47
2001,C71,1,95+,11
2001,C71,2,0 to 4,56
2001,C71,2,10 to 14,64
2001,C71,2,15 to 19,39
2001,C71,2,20 to 24,54
2001,C71,2,25 to 29,45
2001,C71,2,30 to 34,106
2001,C71,2,35 to 39,151
2001,C71,2,40 to 44,234
2001,C71,2,45 to 49,322
2001,C71,2,5 to 9,86
2001,C71,2,50 to 54,440
2001,C71,2,55 to 59,436
2001,C71,2,60 to 64,545
2001,C71,2,65 to 69,582
2001,C71,2,70 to 74,629
2001,C71,2,75 to 79,710
2001,C71,2,80 to 84,535
2001,C71,2,85 to 89,317
2001,C71,2,90 to 94,106
2001,C71,2,95+,24
2002,C71,1,0 to 4,75
2002,C71,1,10 to 14,75
2002,C71,1,15 to 19,61
2002,C71,1,20 to 24,70
2002,C71,1,25 to 29,65
2002,C71,1,30 to 34,151
2002,C71,1,35 to 39,216
2002,C71,1,40 to 44,389
2002,C71,1,45 to 49,552
2002,C71,1,5 to 9,109
2002,C71,1,50 to 54,655
2002,C71,1,55 to 59,758
2002,C71,1,60 to 64,711
2002,C71,1,65 to 69,800
2002,C71,1,70 to 74,834
2002,C71,1,75 to 79,735
2002,C71,1,80 to 84,441
2002,C71,1,85 to 89,211
2002,C71,1,90 to 94,51
2002,C71,1,95+,12
2002,C71,2,0 to 4,59
2002,C71,2,10 to 14,55
2002,C71,2,15 to 19,39
2002,C71,2,20 to 24,30
2002,C71,2,25 to 29,61
2002,C71,2,30 to 34,97
2002,C71,2,35 to 39,151
2002,C71,2,40 to 44,234
2002,C71,2,45 to 49,333
2002,C71,2,5 to 9,84
2002,C71,2,50 to 54,480
2002,C71,2,55 to 59,495
2002,C71,2,60 to 64,551
2002,C71,2,65 to 69,577
2002,C71,2,70 to 74,673
2002,C71,2,75 to 79,693
2002,C71,2,80 to 84,513
2002,C71,2,85 to 89,314
2002,C71,2,90 to 94,115
2002,C71,2,95+,31
2003,C71,1,0 to 4,70
2003,C71,1,10 to 14,85
2003,C71,1,15 to 19,67
2003,C71,1,20 to 24,65
2003,C71,1,25 to 29,80
2003,C71,1,30 to 34,147
2003,C71,1,35 to 39,242
2003,C71,1,40 to 44,389
2003,C71,1,45 to 49,537
2003,C71,1,5 to 9,82
2003,C71,1,50 to 54,679
2003,C71,1,55 to 59,725
2003,C71,1,60 to 64,781
2003,C71,1,65 to 69,731
2003,C71,1,70 to 74,805
2003,C71,1,75 to 79,735
2003,C71,1,80 to 84,518
2003,C71,1,85 to 89,205
2003,C71,1,90 to 94,62
2003,C71,1,95+,10
2003,C71,2,0 to 4,62
2003,C71,2,10 to 14,71
2003,C71,2,15 to 19,50
2003,C71,2,20 to 24,46
2003,C71,2,25 to 29,76
2003,C71,2,30 to 34,88
2003,C71,2,35 to 39,156
2003,C71,2,40 to 44,269
2003,C71,2,45 to 49,309
2003,C71,2,5 to 9,84
2003,C71,2,50 to 54,408
2003,C71,2,55 to 59,589
2003,C71,2,60 to 64,568
2003,C71,2,65 to 69,594
2003,C71,2,70 to 74,662
2003,C71,2,75 to 79,683
2003,C71,2,80 to 84,522
2003,C71,2,85 to 89,291
2003,C71,2,90 to 94,99
2003,C71,2,95+,21
2004,C71,1,0 to 4,73
2004,C71,1,10 to 14,65
2004,C71,1,15 to 19,60
2004,C71,1,20 to 24,69
2004,C71,1,25 to 29,78
2004,C71,1,30 to 34,136
2004,C71,1,35 to 39,216
2004,C71,1,40 to 44,331
2004,C71,1,45 to 49,509
2004,C71,1,5 to 9,101
2004,C71,1,50 to 54,666
