year,cause,gender,age,people
1999,"Accidental poisoning by and exposure to noxious substances",2,55-59,151
1999,"Accidental poisoning by and exposure to noxious substances",2,60-64,69
1999,"Accidental poisoning by and exposure to noxious substances",2,65-69,60
1999,"Accidental poisoning by and exposure to noxious substances",2,70-74,68
1999,"Accidental poisoning by and exposure to noxious substances",2,75-79,75
1999,"Accidental poisoning by and exposure to noxious substances",2,80-84,74
1999,"Accidental poisoning by and exposure to noxious substances",2,85-89,62
1999,"Accidental poisoning by and exposure to noxious substances",2,90-94,21
1999,"Accidental poisoning by and exposure to noxious substances",2,95+,7
1999,"Accidental poisoning by and exposure to noxious substances",2,Unspecified,4
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,0,2
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,1,1
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,10-14,1
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,15-19,4
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,20-24,6
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,25-29,5
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,30-34,12
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,35-39,19
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,40-44,30
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,45-49,40
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,5-9,1
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,50-54,50
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,55-59,64
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,60-64,69
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,65-69,107
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,70-74,183
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,75-79,164
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,80-84,161
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,85-89,89
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,90-94,26
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",1,95+,8
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,0,4
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,10-14,2
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,15-19,1
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,20-24,2
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,25-29,7
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,30-34,18
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,35-39,28
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,40-44,47
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,45-49,61
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,5-9,1
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,50-54,94
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,55-59,125
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,60-64,153
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,65-69,231
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,70-74,333
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,75-79,450
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,80-84,452
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,85-89,353
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,90-94,209
1999,"Acute rheumatic fever and chronic rheumatic heart diseases",2,95+,63
1999,"All other external causes",1,0,378
1999,"All other external causes",1,1,94
1999,"All other external causes",1,10-14,218
1999,"All other external causes",1,15-19,533
1999,"All other external causes",1,2,55
1999,"All other external causes",1,20-24,736
1999,"All other external causes",1,25-29,770
1999,"All other external causes",1,3,45
1999,"All other external causes",1,30-34,888
1999,"All other external causes",1,35-39,1176
1999,"All other external causes",1,4,34
1999,"All other external causes",1,40-44,1314
1999,"All other external causes",1,45-49,1085
1999,"All other external causes",1,5-9,122
1999,"All other external causes",1,50-54,944
1999,"All other external causes",1,55-59,731
1999,"All other external causes",1,60-64,657
1999,"All other external causes",1,65-69,712
1999,"All other external causes",1,70-74,945
1999,"All other external causes",1,75-79,1157
1999,"All other external causes",1,80-84,1291
1999,"All other external causes",1,85-89,1165
1999,"All other external causes",1,90-94,655
1999,"All other external causes",1,95+,242
1999,"All other external causes",1,Unspecified,27
1999,"All other external causes",2,0,254
1999,"All other external causes",2,1,62
1999,"All other external causes",2,10-14,65
1999,"All other external causes",2,15-19,107
1999,"All other external causes",2,2,35
1999,"All other external causes",2,20-24,130
1999,"All other external causes",2,25-29,187
1999,"All other external causes",2,3,30
1999,"All other external causes",2,30-34,260
1999,"All other external causes",2,35-39,369
1999,"All other external causes",2,4,30
1999,"All other external causes",2,40-44,447
1999,"All other external causes",2,45-49,418
1999,"All other external causes",2,5-9,74
1999,"All other external causes",2,50-54,323
1999,"All other external causes",2,55-59,287
1999,"All other external causes",2,60-64,346
1999,"All other external causes",2,65-69,485
1999,"All other external causes",2,70-74,680
1999,"All other external causes",2,75-79,1074
1999,"All other external causes",2,80-84,1479
1999,"All other external causes",2,85-89,1765
1999,"All other external causes",2,90-94,1417
1999,"All other external causes",2,95+,723
1999,"All other external causes",2,Unspecified,7
1999,"Alzheimer's disease",1,20-24,1
1999,"Alzheimer's disease",1,40-44,3
1999,"Alzheimer's disease",1,45-49,10
1999,"Alzheimer's disease",1,50-54,18
1999,"Alzheimer's disease",1,55-59,68
1999,"Alzheimer's disease",1,60-64,154
1999,"Alzheimer's disease",1,65-69,389
1999,"Alzheimer's disease",1,70-74,1048
1999,"Alzheimer's disease",1,75-79,2332
1999,"Alzheimer's disease",1,80-84,3572
1999,"Alzheimer's disease",1,85-89,3382
1999,"Alzheimer's disease",1,90-94,1861
1999,"Alzheimer's disease",1,95+,553
1999,"Alzheimer's disease",2,35-39,1
1999,"Alzheimer's disease",2,40-44,3
1999,"Alzheimer's disease",2,45-49,10
1999,"Alzheimer's disease",2,50-54,22
1999,"Alzheimer's disease",2,55-59,57
1999,"Alzheimer's disease",2,60-64,169
1999,"Alzheimer's disease",2,65-69,441
1999,"Alzheimer's disease",2,70-74,1326
1999,"Alzheimer's disease",2,75-79,3437
1999,"Alzheimer's disease",2,80-84,6495
1999,"Alzheimer's disease",2,85-89,8480
1999,"Alzheimer's disease",2,90-94,7180
1999,"Alzheimer's disease",2,95+,3524
1999,"Anaemias",1,0,8
1999,"Anaemias",1,1,10
1999,"Anaemias",1,10-14,15
1999,"Anaemias",1,15-19,24
1999,"Anaemias",1,2,4
1999,"Anaemias",1,20-24,43
1999,"Anaemias",1,25-29,33
1999,"Anaemias",1,3,2
1999,"Anaemias",1,30-34,48
1999,"Anaemias",1,35-39,47
1999,"Anaemias",1,4,1
1999,"Anaemias",1,40-44,54
1999,"Anaemias",1,45-49,68
1999,"Anaemias",1,5-9,8
1999,"Anaemias",1,50-54,48
1999,"Anaemias",1,55-59,43
1999,"Anaemias",1,60-64,62
1999,"Anaemias",1,65-69,92
1999,"Anaemias",1,70-74,134
1999,"Anaemias",1,75-79,217
1999,"Anaemias",1,80-84,267
1999,"Anaemias",1,85-89,261
1999,"Anaemias",1,90-94,172
1999,"Anaemias",1,95+,85
1999,"Anaemias",2,0,4
1999,"Anaemias",2,1,6
1999,"Anaemias",2,10-14,14
1999,"Anaemias",2,15-19,19
1999,"Anaemias",2,2,4
1999,"Anaemias",2,20-24,35
1999,"Anaemias",2,25-29,31
1999,"Anaemias",2,3,2
1999,"Anaemias",2,30-34,48
1999,"Anaemias",2,35-39,43
1999,"Anaemias",2,4,1
1999,"Anaemias",2,40-44,50
1999,"Anaemias",2,45-49,66
1999,"Anaemias",2,5-9,16
1999,"Anaemias",2,50-54,50
1999,"Anaemias",2,55-59,62
1999,"Anaemias",2,60-64,64
1999,"Anaemias",2,65-69,83
1999,"Anaemias",2,70-74,177
1999,"Anaemias",2,75-79,280
1999,"Anaemias",2,80-84,400
1999,"Anaemias",2,85-89,514
1999,"Anaemias",2,90-94,475
1999,"Anaemias",2,95+,313
1999,"Atherosclerosis",1,0,1
1999,"Atherosclerosis",1,25-29,1
1999,"Atherosclerosis",1,30-34,4
1999,"Atherosclerosis",1,35-39,11
1999,"Atherosclerosis",1,40-44,21
1999,"Atherosclerosis",1,45-49,37
1999,"Atherosclerosis",1,50-54,84
1999,"Atherosclerosis",1,55-59,114
1999,"Atherosclerosis",1,60-64,193
1999,"Atherosclerosis",1,65-69,277
1999,"Atherosclerosis",1,70-74,518
1999,"Atherosclerosis",1,75-79,845
1999,"Atherosclerosis",1,80-84,1082
1999,"Atherosclerosis",1,85-89,1100
1999,"Atherosclerosis",1,90-94,773
1999,"Atherosclerosis",1,95+,382
1999,"Atherosclerosis",2,0,1
1999,"Atherosclerosis",2,15-19,1
1999,"Atherosclerosis",2,20-24,1
1999,"Atherosclerosis",2,30-34,3
1999,"Atherosclerosis",2,35-39,5
1999,"Atherosclerosis",2,40-44,8
1999,"Atherosclerosis",2,45-49,19
1999,"Atherosclerosis",2,50-54,45
1999,"Atherosclerosis",2,55-59,58
1999,"Atherosclerosis",2,60-64,121
1999,"Atherosclerosis",2,65-69,208
1999,"Atherosclerosis",2,70-74,473
1999,"Atherosclerosis",2,75-79,925
1999,"Atherosclerosis",2,80-84,1533
1999,"Atherosclerosis",2,85-89,2262
1999,"Atherosclerosis",2,90-94,2214
1999,"Atherosclerosis",2,95+,1659
1999,"Cerebrovascular diseases",1,0,65
1999,"Cerebrovascular diseases",1,1,11
1999,"Cerebrovascular diseases",1,10-14,17
1999,"Cerebrovascular diseases",1,15-19,36
1999,"Cerebrovascular diseases",1,2,8
1999,"Cerebrovascular diseases",1,20-24,59
1999,"Cerebrovascular diseases",1,25-29,102
1999,"Cerebrovascular diseases",1,3,1
1999,"Cerebrovascular diseases",1,30-34,197
1999,"Cerebrovascular diseases",1,35-39,449
1999,"Cerebrovascular diseases",1,4,2
1999,"Cerebrovascular diseases",1,40-44,859
1999,"Cerebrovascular diseases",1,45-49,1282
1999,"Cerebrovascular diseases",1,5-9,17
1999,"Cerebrovascular diseases",1,50-54,1714
1999,"Cerebrovascular diseases",1,55-59,2256
1999,"Cerebrovascular diseases",1,60-64,3049
1999,"Cerebrovascular diseases",1,65-69,4522
1999,"Cerebrovascular diseases",1,70-74,7698
1999,"Cerebrovascular diseases",1,75-79,11349
1999,"Cerebrovascular diseases",1,80-84,12739
1999,"Cerebrovascular diseases",1,85-89,10818
1999,"Cerebrovascular diseases",1,90-94,5569
1999,"Cerebrovascular diseases",1,95+,1665
1999,"Cerebrovascular diseases",1,Unspecified,1
1999,"Cerebrovascular diseases",2,0,38
1999,"Cerebrovascular diseases",2,1,12
1999,"Cerebrovascular diseases",2,10-14,22
1999,"Cerebrovascular diseases",2,15-19,31
1999,"Cerebrovascular diseases",2,2,4
1999,"Cerebrovascular diseases",2,20-24,56
1999,"Cerebrovascular diseases",2,25-29,100
1999,"Cerebrovascular diseases",2,3,5
1999,"Cerebrovascular diseases",2,30-34,181
1999,"Cerebrovascular diseases",2,35-39,467
1999,"Cerebrovascular diseases",2,4,3
1999,"Cerebrovascular diseases",2,40-44,799
1999,"Cerebrovascular diseases",2,45-49,1173
1999,"Cerebrovascular diseases",2,5-9,9
1999,"Cerebrovascular diseases",2,50-54,1394
1999,"Cerebrovascular diseases",2,55-59,1896
1999,"Cerebrovascular diseases",2,60-64,2451
1999,"Cerebrovascular diseases",2,65-69,4172
1999,"Cerebrovascular diseases",2,70-74,7700
1999,"Cerebrovascular diseases",2,75-79,13658
1999,"Cerebrovascular diseases",2,80-84,19681
1999,"Cerebrovascular diseases",2,85-89,23023
1999,"Cerebrovascular diseases",2,90-94,17580
1999,"Cerebrovascular diseases",2,95+,8425
1999,"Cerebrovascular diseases",2,Unspecified,1
1999,"Certain conditions originating in the perinatal period",1,0,7941
1999,"Certain conditions originating in the perinatal period",1,1,40
1999,"Certain conditions originating in the perinatal period",1,10-14,9
1999,"Certain conditions originating in the perinatal period",1,15-19,6
1999,"Certain conditions originating in the perinatal period",1,2,8
1999,"Certain conditions originating in the perinatal period",1,20-24,4
1999,"Certain conditions originating in the perinatal period",1,3,6
1999,"Certain conditions originating in the perinatal period",1,30-34,2
1999,"Certain conditions originating in the perinatal period",1,35-39,2
1999,"Certain conditions originating in the perinatal period",1,4,2
1999,"Certain conditions originating in the perinatal period",1,45-49,2
1999,"Certain conditions originating in the perinatal period",1,5-9,14
1999,"Certain conditions originating in the perinatal period",1,60-64,1
1999,"Certain conditions originating in the perinatal period",1,70-74,1
1999,"Certain conditions originating in the perinatal period",1,75-79,1
1999,"Certain conditions originating in the perinatal period",1,90-94,1
1999,"Certain conditions originating in the perinatal period",1,Unspecified,4
1999,"Certain conditions originating in the perinatal period",2,0,6143
1999,"Certain conditions originating in the perinatal period",2,1,19
1999,"Certain conditions originating in the perinatal period",2,10-14,9
1999,"Certain conditions originating in the perinatal period",2,15-19,5
1999,"Certain conditions originating in the perinatal period",2,2,8
1999,"Certain conditions originating in the perinatal period",2,20-24,1
1999,"Certain conditions originating in the perinatal period",2,25-29,2
1999,"Certain conditions originating in the perinatal period",2,3,4
1999,"Certain conditions originating in the perinatal period",2,30-34,3
1999,"Certain conditions originating in the perinatal period",2,4,5
1999,"Certain conditions originating in the perinatal period",2,40-44,1
1999,"Certain conditions originating in the perinatal period",2,5-9,11
1999,"Certain conditions originating in the perinatal period",2,55-59,1
1999,"Certain conditions originating in the perinatal period",2,60-64,1
1999,"Certain conditions originating in the perinatal period",2,65-69,1
1999,"Certain conditions originating in the perinatal period",2,Unspecified,1
1999,"Cholera",1,65-69,1
1999,"Chronic lower respiratory diseases",1,0,14
1999,"Chronic lower respiratory diseases",1,1,6
1999,"Chronic lower respiratory diseases",1,10-14,64
1999,"Chronic lower respiratory diseases",1,15-19,60
1999,"Chronic lower respiratory diseases",1,2,6
1999,"Chronic lower respiratory diseases",1,20-24,63
1999,"Chronic lower respiratory diseases",1,25-29,69
1999,"Chronic lower respiratory diseases",1,3,7
1999,"Chronic lower respiratory diseases",1,30-34,83
1999,"Chronic lower respiratory diseases",1,35-39,142
1999,"Chronic lower respiratory diseases",1,4,4
1999,"Chronic lower respiratory diseases",1,40-44,268
1999,"Chronic lower respiratory diseases",1,45-49,547
1999,"Chronic lower respiratory diseases",1,5-9,27
1999,"Chronic lower respiratory diseases",1,50-54,1004
1999,"Chronic lower respiratory diseases",1,55-59,2169
1999,"Chronic lower respiratory diseases",1,60-64,3789
1999,"Chronic lower respiratory diseases",1,65-69,6642
1999,"Chronic lower respiratory diseases",1,70-74,10835
1999,"Chronic lower respiratory diseases",1,75-79,13021
1999,"Chronic lower respiratory diseases",1,80-84,11684
1999,"Chronic lower respiratory diseases",1,85-89,7853
1999,"Chronic lower respiratory diseases",1,90-94,3154
1999,"Chronic lower respiratory diseases",1,95+,887
1999,"Chronic lower respiratory diseases",1,Unspecified,3
1999,"Chronic lower respiratory diseases",2,0,11
1999,"Chronic lower respiratory diseases",2,1,6
1999,"Chronic lower respiratory diseases",2,10-14,26
1999,"Chronic lower respiratory diseases",2,15-19,47
1999,"Chronic lower respiratory diseases",2,2,5
1999,"Chronic lower respiratory diseases",2,20-24,39
1999,"Chronic lower respiratory diseases",2,25-29,76
1999,"Chronic lower respiratory diseases",2,3,3
1999,"Chronic lower respiratory diseases",2,30-34,102
1999,"Chronic lower respiratory diseases",2,35-39,160
1999,"Chronic lower respiratory diseases",2,4,4
1999,"Chronic lower respiratory diseases",2,40-44,320
1999,"Chronic lower respiratory diseases",2,45-49,532
1999,"Chronic lower respiratory diseases",2,5-9,19
1999,"Chronic lower respiratory diseases",2,50-54,1027
1999,"Chronic lower respiratory diseases",2,55-59,2010
1999,"Chronic lower respiratory diseases",2,60-64,3329
1999,"Chronic lower respiratory diseases",2,65-69,5799
1999,"Chronic lower respiratory diseases",2,70-74,9368
1999,"Chronic lower respiratory diseases",2,75-79,11957
1999,"Chronic lower respiratory diseases",2,80-84,11973
1999,"Chronic lower respiratory diseases",2,85-89,8978
1999,"Chronic lower respiratory diseases",2,90-94,4356
1999,"Chronic lower respiratory diseases",2,95+,1605
1999,"Chronic lower respiratory diseases",2,Unspecified,1
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,0,2875
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,1,138
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,10-14,113
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,15-19,139
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,2,89
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,20-24,123
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,25-29,110
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,3,53
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,30-34,132
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,35-39,152
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,4,30
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,40-44,144
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,45-49,185
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,5-9,102
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,50-54,162
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,55-59,157
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,60-64,126
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,65-69,106
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,70-74,103
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,75-79,102
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,80-84,102
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,85-89,60
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,90-94,35
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,95+,7
1999,"Congenital malformations, deformations and chromosomal abnormalities",1,Unspecified,1
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,0,2598
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,1,120
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,10-14,108
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,15-19,83
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,2,59
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,20-24,89
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,25-29,102
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,3,38
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,30-34,121
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,35-39,127
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,4,22
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,40-44,129
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,45-49,157
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,5-9,105
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,50-54,143
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,55-59,147
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,60-64,127
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,65-69,145
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,70-74,115
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,75-79,147
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,80-84,140
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,85-89,127
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,90-94,65
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,95+,32
1999,"Congenital malformations, deformations and chromosomal abnormalities",2,Unspecified,1
1999,"Diabetes mellitus",1,1,1
1999,"Diabetes mellitus",1,10-14,12
1999,"Diabetes mellitus",1,15-19,25
1999,"Diabetes mellitus",1,2,1
1999,"Diabetes mellitus",1,20-24,55
1999,"Diabetes mellitus",1,25-29,94
1999,"Diabetes mellitus",1,3,1
1999,"Diabetes mellitus",1,30-34,225
1999,"Diabetes mellitus",1,35-39,437
1999,"Diabetes mellitus",1,4,1
1999,"Diabetes mellitus",1,40-44,702
1999,"Diabetes mellitus",1,45-49,1189
1999,"Diabetes mellitus",1,5-9,4
1999,"Diabetes mellitus",1,50-54,1602
1999,"Diabetes mellitus",1,55-59,2120
1999,"Diabetes mellitus",1,60-64,2736
1999,"Diabetes mellitus",1,65-69,3630
1999,"Diabetes mellitus",1,70-74,4649
1999,"Diabetes mellitus",1,75-79,5190
1999,"Diabetes mellitus",1,80-84,4349
1999,"Diabetes mellitus",1,85-89,2816
1999,"Diabetes mellitus",1,90-94,1071
1999,"Diabetes mellitus",1,95+,238
1999,"Diabetes mellitus",1,Unspecified,2
1999,"Diabetes mellitus",2,0,2
1999,"Diabetes mellitus",2,1,1
1999,"Diabetes mellitus",2,10-14,11
1999,"Diabetes mellitus",2,15-19,26
1999,"Diabetes mellitus",2,2,1
1999,"Diabetes mellitus",2,20-24,49
1999,"Diabetes mellitus",2,25-29,95
1999,"Diabetes mellitus",2,3,1
1999,"Diabetes mellitus",2,30-34,168
1999,"Diabetes mellitus",2,35-39,293
1999,"Diabetes mellitus",2,4,1
1999,"Diabetes mellitus",2,40-44,510
1999,"Diabetes mellitus",2,45-49,753
1999,"Diabetes mellitus",2,5-9,5
1999,"Diabetes mellitus",2,50-54,1191
1999,"Diabetes mellitus",2,55-59,1745
1999,"Diabetes mellitus",2,60-64,2496
1999,"Diabetes mellitus",2,65-69,3585
1999,"Diabetes mellitus",2,70-74,5044
1999,"Diabetes mellitus",2,75-79,6079
1999,"Diabetes mellitus",2,80-84,6139
1999,"Diabetes mellitus",2,85-89,5077
1999,"Diabetes mellitus",2,90-94,2872
1999,"Diabetes mellitus",2,95+,1104
1999,"Diabetes mellitus",2,Unspecified,1
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",1,40-44,1
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",1,50-54,2
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",1,60-64,2
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",1,65-69,3
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",1,70-74,7
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",1,75-79,5
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",1,80-84,4
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",1,85-89,2
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",1,90-94,3
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",2,1,1
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",2,20-24,1
1999,"Diarrhoea and gastroenteritis of presumed infectious origin",2,40-44,2
